ville84,47.624342,22.321910
ville85,64.335932,94.012376
ville86,66.000492,70.274022
ville87,95.486549,42.435414
ville88,12.002169,20.457858
ville89,35.213868,39.474173
ville90,42.420944,68.801658
ville91,49.460203,77.629318
ville92,15.949717,66.901979
ville93,21.566105,61.533646
ville94,95.984994,19.786548
ville95,52.507066,86.259147
ville96,57.479820,63.337225
ville97,8.737962,58.928875
ville98,17.601353,25.944312
ville99,46.049807,59.098579
ville100,69.819104,49.688064
ville101,7.294066,91.361352
ville102,10.243159,56.779996
ville103,1.388963,44.296220
ville104,86.567396,38.228694
ville105,9.652927,36.741912
ville106,21.312014,91.015779
ville107,2.197485,33.130379
ville108,22.282033,94.134192
ville109,13.370082,10.960707
ville110,16.606916,12.431443
ville111,35.265232,2.746181
ville112,55.066499,2.655736
ville113,34.961755,2.217593
ville114,71.079265,29.204286
ville115,36.430832,92.986642
ville116,26.485955,49.439912
ville117,36.595278,56.831379
ville118,64.987331,42.067541
ville119,29.163411,49.440747
ville120,50.635001,22.469529
ville121,45.374816,14.539199
ville122,60.310604,40.325101
ville123,43.972029,37.885119
ville124,35.197247,60.125227
ville125,24.687413,21.354954
ville126,12.706420,56.794194
ville127,40.024353,89.302051
ville128,99.567509,31.131198
ville129,22.042309,65.084079
ville130,68.113933,90.870754
ville131,64.767130,41.159090
ville132,60.827192,22.618191
ville133,43.931463,56.097222
ville134,26.013385,6.966464
ville135,85.365008,29.681582
ville136,58.356797,2.688362
ville137,83.306143,26.344719
ville138,75.691941,54.452331
ville139,80.322707,83.729777
ville140,46.363022,23.303158
ville141,56.184892,99.484708
ville142,39.493957,74.935199
ville143,35.883823,99.421110
ville144,70.594271,77.905306
ville145,54.475989,77.948441
ville146,79.440400,54.801930
ville147,56.040648,75.172131
ville148,18.009375,83.560889
ville149,7.853939,1.149118
ville150,13.222990,38.793013
ville151,94.162953,96.754039
ville152,45.138688,45.924309
ville153,49.854497,4.533138
ville154,88.450956,95.220063
ville155,63.596033,58.523645
ville156,6.896034,1.642310
ville157,2.300505,64.585443
ville158,87.535204,4.182027
ville159,87.330968,71.578732
ville160,23.755431,57.532731
ville161,52.604519,24.146835
ville162,35.860625,9.516089
ville163,36.911651,74.116743
ville164,80.093642,33.840909
ville165,64.153046,20.248894
ville166,23.165099,35.811195
ville167,78.749340,40.161590
ville168,95.847337,6.185007
ville169,51.419778,12.212075
ville170,48.351111,37.128942
ville171,26.120560,8.253090
ville172,9.686665,3.777235
ville173,83.984784,32.258921
ville174,75.690590,31.738642
ville175,31.353958,65.963703
ville176,51.950153,26.226741
ville177,92.834331,66.599531
ville178,38.312662,20.906180
ville179,70.161224,99.691819
ville180,20.399255,50.277819
ville181,19.296816,21.591214
ville182,83.539303,45.059461
ville183,14.364626,26.270510
ville184,28.467648,55.765817
ville185,56.088126,73.136219
ville186,0.427991,93.243379
ville187,41.464643,96.248083
ville188,41.526304,32.590856
ville189,54.511300,71.418891
ville190,37.300181,4.141851
ville191,12.084350,1.678201
ville192,5.524959,57.990587
ville193,47.788177,75.885146
ville194,1.645025,47.928238
ville195,29.890317,66.563602
ville196,34.451141,20.325081
ville197,3.635025,93.867962
ville198,38.832073,50.650546
ville199,83.730170,52.972390
ville200,6.965245,64.879486
ville201,29.521118,61.425952
ville202,85.968053,65.062217
ville203,0.674505,36.409000
ville204,26.055928,21.980429
ville205,25.074652,29.675192
ville206,50.949271,4.391443
ville207,6.985403,3.664228
ville208,84.679144,2.371001
ville209,49.418702,80.128420
ville210,18.348601,84.937846
ville211,50.373837,33.077722
ville212,37.276980,14.204742
ville213,39.096799,99.907817
ville214,50.677071,29.537381
ville215,34.768159,48.449183
ville216,85.424136,23.452037
ville217,58.389410,50.805786
ville218,92.837413,18.403051
ville219,0.086160,48.094321
ville220,21.249439,39.312974
ville221,33.149479,43.297004
ville222,92.744239,52.431087
ville223,9.286825,83.660574
ville224,83.272981,68.992963
ville225,64.724441,23.674340
ville226,94.637831,78.024364
ville227,55.492341,59.777290
ville228,76.919002,77.661616
ville229,58.786689,27.887589
ville230,6.713553,34.683856
ville231,31.571902,28.950264
ville232,67.087703,43.021133
ville233,56.188648,62.599681
ville234,12.832659,78.495508
ville235,74.007707,47.530497
ville236,45.056495,64.508306
ville237,91.098702,95.883669
ville238,16.830425,68.955639
ville239,37.431553,12.109320
ville240,21.337512,19.570542
ville241,22.093071,18.242070
ville242,94.475871,55.966960
ville243,36.703198,70.646457
ville244,55.000248,89.162963
ville245,61.922580,32.804955
ville246,52.884922,36.885088
ville247,27.675596,43.737034
ville248,88.325873,92.947711
ville249,72.171744,90.507548
ville250,60.359549,62.932077
ville251,99.424171,22.045605
ville252,20.478338,79.424631
ville253,89.780719,44.535871
ville254,14.388770,32.052104
ville255,99.707295,80.510985
ville256,48.128093,88.861565
ville257,96.320730,62.504867
ville258,19.304831,56.297899
ville259,98.795044,48.304550
ville260,54.570279,62.684125
ville261,32.086809,82.995639
ville262,7.708392,54.943838
ville263,41.083635,92.650926
ville264,84.119039,88.688834
ville265,93.235492,8.907079
ville266,1.268965,27.502690
ville267,37.711429,15.981079
ville268,93.992296,28.521971
ville269,68.772837,65.069774
ville270,27.691782,15.787890
ville271,47.071960,38.431468
ville272,17.677509,5.893785
ville273,56.843662,71.427386
ville274,80.074287,8.549610
ville275,93.295558,18.439841
ville276,18.406898,64.739014
ville277,68.608393,1.255559
ville278,2.187780,70.021017
ville279,43.239342,23.614326
ville280,85.970665,8.965800
ville281,88.204652,55.584917
ville282,15.700979,86.352140
ville283,20.422197,35.858770
ville284,78.351487,53.439265
ville285,53.723762,35.268323
ville286,54.701533,68.673088
ville287,88.587128,83.862529
ville288,77.523153,31.637704
ville289,34.889026,79.853762
ville290,2.176788,85.275658
ville291,27.981328,82.181251
ville292,20.281546,71.943067
ville293,47.131784,43.896866
ville294,74.626944,55.044164
ville295,27.267065,77.568583
ville296,95.180637,0.961609
ville297,61.768706,46.642279
ville298,16.787760,51.887252
ville299,69.052521,65.718634
ville300,33.085409,66.467640
ville301,21.627400,91.710805
ville302,83.500490,92.741758
ville303,10.722018,4.952473
ville304,36.217000,99.124921
ville305,92.554622,65.532742
ville306,8.801148,20.902225
ville307,3.688739,96.642004
ville308,62.155724,51.247340
ville309,14.042580,13.638055
ville310,14.795947,75.473212
ville311,78.271293,5.628127
ville312,91.922696,44.751295
ville313,35.017455,38.372665
ville314,29.376904,37.621306
ville315,1.285921,12.473317
ville316,39.038182,14.730716
ville317,79.135840,36.063728
ville318,23.081741,34.817529
ville319,78.216505,84.798651
ville320,10.921799,62.676197
ville321,98.850699,83.690290
ville322,82.703344,95.097973
ville323,11.633930,31.462877
ville324,96.572604,95.748868
ville325,51.222529,97.046582
ville326,61.901778,83.184605
ville327,83.659212,60.371459
ville328,63.117298,12.430634
ville329,21.658306,11.147715
ville330,59.653331,93.536374
ville331,65.842790,19.776243
ville332,79.309514,55.007539
ville333,11.699644,35.917759
ville334,69.774031,92.135434
ville335,20.244527,49.760016
ville336,16.588642,5.311409
ville337,68.844254,65.374200
ville338,44.184599,10.555379
ville339,4.259624,91.501489
ville340,65.519333,83.435367
ville341,98.216190,19.512408
ville342,45.038176,56.617374
ville343,68.205592,31.387452
ville344,28.910530,99.282397
ville345,39.249569,67.498519
ville346,47.602969,63.105648
ville347,16.628180,69.813204
ville348,50.515443,13.057831
ville349,62.960625,79.231478
ville350,43.454404,38.163488
ville351,13.737396,84.421128
ville352,65.892494,55.152723
ville353,51.816791,84.811717
ville354,30.535982,18.241725
ville355,88.675749,73.312167
ville356,57.598919,65.033688
ville357,21.200602,18.509975
ville358,97.157504,26.163284
ville359,26.318557,35.979906
ville360,14.285968,4.263694
ville361,59.907869,71.556599
ville362,51.754013,29.694267
ville363,71.551009,57.806276
ville364,50.085397,85.263380
ville365,21.622667,12.167501
ville366,99.190697,98.049629
ville367,20.106214,25.135035
ville368,44.526755,61.168026
ville369,51.004731,36.512022
ville370,57.553254,97.537656
ville371,15.391227,80.346791
ville372,88.510378,93.919565
ville373,6.127618,86.872986
ville374,74.280390,30.506764
ville375,27.190274,86.926725
ville376,77.460620,80.641620
ville377,43.703289,21.180981
ville378,88.745907,52.454091
ville379,95.912597,3.009962
ville380,88.431545,68.970034
ville381,79.359497,95.062623
ville382,17.496673,66.583546
ville383,69.659232,62.713926
ville384,32.947832,54.208322
ville385,79.270779,3.976490
ville386,32.869406,36.114691
ville387,79.605071,22.428369
ville388,53.601255,76.291445
ville389,30.321253,9.299374
ville390,94.580443,13.509661
ville391,56.865587,39.914764
ville392,47.445875,22.813454
ville393,25.726883,91.725471
ville394,29.984946,56.995317
ville395,20.299760,78.072283
ville396,60.868783,21.635057
ville397,20.402143,98.812265
ville398,37.736207,32.436275
ville399,56.467413,47.805549
ville400,67.862721,68.753503
ville401,40.122836,44.496972
ville402,60.613014,22.919564
ville403,9.117733,41.740760
ville404,36.950868,33.231648
ville405,24.305253,98.381272
ville406,94.043270,85.235482
ville407,52.751929,1.663853
ville408,64.382783,81.431213
ville409,14.403364,77.345386
ville410,43.909500,86.958690
ville411,14.697825,26.339813
ville412,93.242706,30.161800
ville413,29.374446,96.319990
ville414,50.070332,32.067029
ville415,50.561996,95.465444
ville416,87.717749,72.215041
ville417,18.197883,51.824648
ville418,16.866046,67.635321
ville419,46.843122,92.351693
ville420,54.909023,55.949833
ville421,48.843075,5.568321
ville422,86.765657,70.390713
ville423,56.716771,38.764459
ville424,14.264860,49.506898
ville425,62.431800,91.270013
ville426,75.114134,43.249954
ville427,1.969455,0.624660
ville428,98.653303,66.061055
ville429,88.158303,76.598210
ville430,86.111052,68.454909
ville431,21.651381,94.757082
ville432,82.283181,33.426819
ville433,4.540878,18.528344
ville434,5.874118,26.293043
ville435,7.176265,11.488719
ville436,90.902757,2.639836
ville437,67.725681,65.518771
ville438,73.989722,45.259680
ville439,79.449051,0.193957
ville440,59.838541,6.363613
ville441,53.240143,7.083742
ville442,56.450193,58.393458
ville443,18.841196,63.983521
ville444,71.029425,91.547984
ville445,46.965869,55.352107
ville446,2.866188,72.019687
ville447,34.882582,71.557943
ville448,74.340915,47.750849
ville449,48.510864,22.087007
ville450,16.332568,1.475123
ville451,92.385062,15.740383
ville452,48.617942,21.747314
ville453,7.101850,60.784823
ville454,10.515635,36.279008
ville455,41.283469,51.269987
ville456,94.675701,14.503062
ville457,52.959305,87.044269
ville458,53.032663,19.967437
ville459,92.718903,26.596771
ville460,11.926397,46.958878
ville461,37.865000,97.051919
ville462,51.604492,16.697187
ville463,29.620082,24.723513
ville464,28.085622,35.040652
ville465,28.231510,86.986573
ville466,83.338468,69.632490
ville467,13.254148,62.466337
ville468,71.720516,6.709560
ville469,67.575870,47.653689
ville470,15.554571,25.666512
ville471,77.067219,68.749559
ville472,73.833488,19.431400
ville473,83.534022,56.302173
ville474,70.616852,57.432561
ville475,69.051531,49.079773
ville476,83.747817,49.552653
ville477,31.446931,28.564067
ville478,76.270357,75.887686
ville479,44.333956,20.793665
ville480,79.120230,73.708178
ville481,13.347606,33.206907
ville482,8.494167,61.466120
ville483,61.077709,33.051455
ville484,95.811839,9.573835
ville485,7.445615,38.456358
ville486,36.009468,11.130498
ville487,70.283502,54.818905
ville488,41.341548,27.393545
ville489,3.303608,23.740000
ville490,98.173115,95.535685
ville491,68.253550,37.408787
ville492,29.482040,4.644087
ville493,53.171088,46.468399
ville494,94.388608,89.335884
ville495,68.202542,80.127864
ville496,9.013308,86.664149
ville497,64.345523,55.200364
ville498,52.516195,39.687290
ville499,24.278579,50.073536
ville500,85.924189,27.851103
ville501,93.490129,88.600581
ville502,9.959293,85.838600
ville503,89.351128,24.415175
ville504,45.852086,36.006539
ville505,61.897940,18.673409
ville506,43.979105,56.821670
ville507,1.809880,18.646093
ville508,84.877241,31.785183
ville509,13.565129,89.122344
ville510,79.240129,88.851909
ville511,34.037833,73.852603
ville512,40.706988,62.352414
ville513,57.020408,41.992362
ville514,65.635225,31.233974
ville515,49.393224,51.921148
ville516,38.730809,48.702460
ville517,42.245857,26.110295
ville518,35.731737,43.299952
ville519,42.296896,83.936716
ville520,24.384302,26.970848
ville521,99.036656,9.081199
ville522,27.712003,55.629192
ville523,59.831385,86.095014
ville524,98.895968,44.537039
ville525,34.007912,70.979421
ville526,51.128974,24.661691
ville527,89.038838,75.749852
ville528,27.764656,40.577113
ville529,79.534982,44.449444
ville530,61.802896,21.266050
ville531,18.499914,28.050795
ville532,49.713538,35.440292
ville533,44.984397,52.757032
ville534,87.436947,52.771938
ville535,37.959810,90.524179
ville536,39.883805,27.112062
ville537,72.430092,32.562343
ville538,75.299580,60.035770
ville539,21.180050,73.104125
ville540,61.030708,43.115658
ville541,44.856300,99.830853
ville542,57.140239,55.989531
ville543,16.039489,75.699968
ville544,89.361719,2.407161
ville545,57.152711,65.607092
ville546,58.388222,30.846979
ville547,45.170090,73.710390
ville548,50.519729,85.085472
ville549,31.532465,66.132704
ville550,92.348522,1.602839
ville551,38.921011,45.433073
ville552,93.654777,55.834919
ville553,17.476714,31.131272
ville554,23.291397,58.515067
ville555,62.723355,91.431809
ville556,94.418221,87.045228
ville557,69.147940,69.427003
ville558,59.637834,33.083414
ville559,32.944953,5.819446
ville560,7.434247,47.390423
ville561,90.833750,42.839219
ville562,98.747842,54.975238
ville563,68.829801,22.473439
ville564,11.084230,92.654670
ville565,47.035221,20.967717
ville566,4.420617,97.317611
ville567,17.090522,40.401582
ville568,29.381177,9.439983
ville569,57.798817,24.712440
ville570,41.973778,53.284828
ville571,58.109180,40.984421
ville572,25.156083,98.285689
ville573,87.576106,91.612736
ville574,35.260081,16.174798
ville575,49.822954,74.384276
ville576,76.527484,97.420958
ville577,54.039697,45.182029
ville578,74.365193,55.793480
ville579,21.017505,41.209758
ville580,12.395648,33.655357
ville581,45.586731,76.191496
ville582,50.474834,30.528777
ville583,97.148227,70.248704
ville584,69.964505,93.432734
ville585,23.952829,75.190140
ville586,20.685597,62.825759
ville587,12.523977,90.486112
ville588,0.085944,44.469147
ville589,92.945971,42.927733
ville590,86.408372,65.512635
ville591,70.849132,61.364857
ville592,59.149971,33.565391
ville593,33.523581,30.830669
ville594,71.060899,20.526021
ville595,80.836235,14.595012
ville596,98.362788,83.382586
ville597,11.119149,79.532187
ville598,97.462271,48.384220
ville599,93.593188,20.702885
ville600,53.387544,84.446580
ville601,93.677925,44.883734
ville602,60.925311,71.697587
ville603,21.349312,17.886825
ville604,23.875725,79.303831
ville605,59.493745,11.379366
ville606,53.005159,57.699024
ville607,47.493332,20.438660
ville608,12.559273,83.697510
ville609,4.044938,83.272902
ville610,67.670306,34.838244
ville611,26.374889,82.765536
ville612,40.361242,51.389852
ville613,9.237150,48.781851
ville614,76.569030,95.687275
ville615,16.036494,25.346673
ville616,1.540363,88.885222
ville617,93.933942,47.755029
ville618,18.775224,55.195178
ville619,65.354703,16.494518
ville620,23.365825,9.419318
ville621,10.477854,1.288886
ville622,62.303810,40.135290
ville623,53.817131,4.525797
ville624,65.064332,36.221092
ville625,67.888967,9.868806
ville626,65.014612,0.590254
ville627,20.403575,22.891655
ville628,40.048987,3.331072
ville629,85.328302,12.764895
ville630,39.591297,10.924210
ville631,3.197224,35.748810
ville632,30.245955,43.761377
ville633,97.469675,72.821144
ville634,4.963327,18.644189
ville635,52.890087,23.691263
ville636,79.052786,40.168160
ville637,6.264102,80.761468
ville638,57.986902,85.868291
ville639,88.366693,79.017414
ville640,45.679499,35.338083
ville641,27.169130,31.561037
ville642,46.344634,14.260968
ville643,84.083147,85.445596
ville644,84.139656,35.201333
ville645,28.805530,34.547264
ville646,35.859876,96.939114
ville647,55.686105,16.363975
ville648,29.331641,76.890387
ville649,96.740617,19.550638
ville650,87.565091,6.487015
ville651,27.265563,52.323064
ville652,93.737423,44.873805
ville653,94.038161,99.364559
ville654,20.140422,0.068729
ville655,55.135319,59.302327
ville656,94.210973,3.816281
ville657,40.236020,46.793850
ville658,64.243562,41.545595
ville659,56.808377,78.384255
ville660,4.177739,15.260281
ville661,79.549058,81.024934
ville662,86.062887,58.945361
ville663,94.687696,16.103290
ville664,47.997864,0.099223
ville665,67.645892,24.512661
ville666,84.295447,53.570301
ville667,56.054680,11.006464
ville668,85.640829,65.416188
ville669,49.874228,36.144230
ville670,76.072370,48.326789
ville671,28.335761,39.140036
ville672,26.579941,29.075934
ville673,79.218932,32.597146
ville674,60.229113,70.707350
ville675,78.431859,4.258859
ville676,78.650590,80.471202
ville677,79.496323,94.699572
ville678,15.708577,14.054225
ville679,9.357550,72.340494
ville680,26.689069,63.175395
ville681,88.871159,57.566633
ville682,22.400202,80.197483
ville683,79.100905,48.910723
ville684,42.524549,10.093685
ville685,44.559291,8.006620
ville686,67.261418,62.660708
ville687,38.515917,37.013053
ville688,78.386913,48.839698
ville689,48.802099,16.880697
ville690,13.867768,75.579903
ville691,71.438061,59.494585
ville692,25.496571,20.867411
ville693,18.579199,60.601296
ville694,25.981504,71.139571
ville695,42.776237,40.221225
ville696,98.129750,66.716004
ville697,95.885621,49.626826
ville698,78.056853,1.534211
ville699,85.487145,82.445888
ville700,68.040849,62.557318
ville701,0.838107,86.064530
ville702,86.547400,2.158919
ville703,84.953608,15.283132
ville704,63.592129,92.904234
ville705,41.465126,4.378898
ville706,96.134406,30.960084
ville707,46.133355,63.301838
ville708,13.998857,78.793636
ville709,84.638705,22.714225
ville710,57.974552,78.298891
ville711,69.457118,65.783222
ville712,18.610652,89.220885
ville713,35.421173,23.658719
ville714,32.096796,50.844650
ville715,46.035583,20.046826
ville716,27.002944,38.484810
ville717,14.204543,35.754940
ville718,33.272280,7.204494
ville719,85.931050,43.157784
ville720,52.876621,97.373012
ville721,48.217934,98.824117
ville722,36.939219,37.450325
ville723,27.612178,77.883370
ville724,85.803126,93.131274
ville725,57.330420,52.362478
ville726,56.171492,74.261367
ville727,10.795667,42.775731
ville728,31.712396,90.246481
ville729,72.609714,51.462194
ville730,25.086311,25.629477
ville731,54.627463,23.766966
ville732,51.393463,69.924383
ville733,19.098671,91.358395
ville734,60.540236,99.748835
ville735,78.669299,94.903414
ville736,41.672763,94.124080
ville737,43.408734,70.584496
ville738,13.627467,36.841528
ville739,95.553970,75.576287
ville740,10.658478,37.031866
ville741,94.564404,43.942894
ville742,48.213456,23.560272
ville743,77.491982,7.748372
ville744,26.888510,15.191349
ville745,20.995964,79.170525
ville746,19.007712,62.616469
ville747,94.999098,49.832770
ville748,39.370401,98.331772
ville749,62.097087,65.740749
ville750,4.760468,9.180338
ville751,93.938974,32.340863
ville752,52.881918,86.396397
ville753,64.250505,58.243021
ville754,90.459822,58.222441
ville755,44.564823,0.983887
ville756,36.184559,53.888385
ville757,2.083167,11.793510
ville758,13.520490,38.880326
ville759,61.638495,58.182036
ville760,65.471545,80.260483
ville761,37.938229,27.806400
ville762,42.169637,45.091740
ville763,56.876021,15.284134
ville764,80.433693,49.070540
ville765,28.557958,73.597784
ville766,57.952593,9.233144
ville767,81.442987,12.286067
ville768,91.934577,44.436411
ville769,42.759255,54.805278
ville770,12.302851,74.023535
ville771,13.549570,27.629260
ville772,64.970247,54.947793
ville773,7.560033,61.469636
ville774,20.165231,17.044379
ville775,64.873347,26.339831
ville776,93.534630,36.521298
ville777,13.452964,3.969911
ville778,22.288287,99.244679
ville779,5.326181,17.119383
ville780,25.473687,36.260060
ville781,22.825374,26.055327
ville782,11.873456,57.175044
ville783,40.962109,50.168905
ville784,88.781049,43.092179
ville785,50.246849,98.783780
ville786,58.992504,87.012884
ville787,25.545549,44.045712
ville788,76.289876,3.950302
ville789,92.722226,82.447307
ville790,91.890145,97.659126
ville791,56.936432,30.611540
ville792,88.149967,36.487417
ville793,44.012598,19.734844
ville794,83.529634,82.566035
ville795,87.345861,21.889500
ville796,96.833614,82.552494
ville797,59.773826,18.700989
ville798,7.516956,37.476477
ville799,67.151250,11.064615
ville800,62.984517,80.785267
ville801,57.980896,84.913606
ville802,42.976098,99.284824
ville803,80.032779,10.912533
ville804,6.936928,88.943101
ville805,66.702334,66.133159
ville806,0.010537,77.097432
ville807,76.531440,63.912226
ville808,72.780203,16.878334
ville809,74.155988,39.689086
ville810,54.472711,22.860193
ville811,11.257218,0.060064
ville812,9.492065,33.141434
ville813,8.088649,45.916278
ville814,14.884846,69.607715
ville815,96.867042,44.369977
ville816,26.203241,97.875824
ville817,98.967107,40.167557
ville818,96.133650,18.248495
ville819,2.457853,9.137529
ville820,74.454587,58.246631
ville821,51.128271,12.848569
ville822,45.901415,65.076531
ville823,41.255531,81.708963
ville824,82.539139,35.305730
ville825,83.399255,91.271080
ville826,93.042781,70.015032
ville827,42.641539,76.346870
ville828,61.840767,57.765096
ville829,57.965127,19.891612
ville830,18.317543,62.940930
ville831,48.210495,73.782216
ville832,57.698055,31.217615
ville833,74.454438,55.731236
ville834,74.883162,61.298016
ville835,35.749014,33.686427
ville836,67.773045,61.569312
ville837,95.419137,9.440894
ville838,73.102499,33.703375
ville839,52.620798,97.752791
ville840,31.165216,93.777366
ville841,16.198629,50.353053
ville842,83.768079,90.101459
ville843,35.222404,82.948739
ville844,19.460742,76.689201
ville845,15.408650,73.179005
ville846,19.545321,98.215347
ville847,5.328679,59.104724
ville848,73.091960,56.571507
ville849,97.323090,9.177148
ville850,40.324432,32.723188
ville851,78.622221,3.667656
ville852,42.290613,78.337081
ville853,11.316444,95.479535
ville854,24.536640,87.300244
ville855,55.202715,92.031533
ville856,73.979625,75.550342
ville857,74.589618,27.705883
ville858,52.782874,21.757396
ville859,76.556049,77.512362
ville860,50.270205,91.340375
ville861,57.677746,89.884607
ville862,90.592592,89.693280
ville863,74.949558,77.219311
ville864,24.963850,67.430541
ville865,5.103324,71.562278
ville866,47.209891,56.634913
ville867,62.984225,75.870307
ville868,52.249942,64.771268
ville869,10.693250,21.459729
ville870,73.663765,66.893550
ville871,79.894734,90.800236
ville872,79.563683,26.828496
ville873,6.528878,30.860073
ville874,65.246029,90.005418
ville875,21.058789,35.065133
ville876,39.695047,54.660412
ville877,77.547550,41.668233
ville878,17.993855,22.728350
ville879,95.373376,40.334195
ville880,96.816324,91.964882
ville881,53.776522,22.011613
ville882,49.173730,62.888429
ville883,65.834319,77.395802
ville884,91.252499,80.744038
ville885,65.039640,21.227862
ville886,76.672676,37.659414
ville887,41.769371,17.826474
ville888,9.548528,82.116882
ville889,38.437045,11.411586
ville890,94.521039,15.105995
ville891,86.462393,73.446602
ville892,17.036506,32.550574
ville893,77.494358,47.670682
ville894,1.145829,57.939865
ville895,95.318906,24.848564
ville896,29.817172,37.203779
ville897,83.919843,40.798943
ville898,7.832595,42.429048
ville899,5.011006,19.971268
ville900,57.096268,16.980700
ville901,94.625177,65.349041
ville902,21.329781,89.630898
ville903,26.504088,54.198731
ville904,18.065573,28.077654
ville905,1.124430,98.292371
ville906,99.879026,66.796139
ville907,42.709854,24.512807
ville908,86.742752,85.436654
ville909,33.838930,30.902716
ville910,81.955968,33.953753
ville911,60.725718,17.141195
ville912,92.058475,26.795349
ville913,49.435392,60.639581
ville914,69.443671,39.774896
ville915,96.672211,69.847602
ville916,28.641514,77.930178
ville917,72.505850,5.826531
ville918,26.514803,34.298357
ville919,52.492544,42.191474
ville920,12.095239,84.682976
ville921,66.778890,52.800005
ville922,9.687956,25.474278
ville923,46.194853,96.893643
ville924,91.451321,22.350920
ville925,51.906215,87.753234
ville926,68.604727,39.652642
ville927,41.949748,49.408956
ville928,16.320946,6.135207
ville929,14.423239,11.382653
ville930,8.245238,77.715296
ville931,60.978449,64.799802
ville932,90.274375,41.426451
ville933,54.355103,46.217502
ville934,77.561982,84.236374
ville935,60.738228,27.402866
ville936,59.967172,68.260377
ville937,52.149621,78.686449
ville938,83.151724,31.025191
ville939,40.382652,11.227527
ville940,1.045281,68.043605
ville941,8.874554,54.622117
ville942,33.921812,23.893137
ville943,71.946648,7.314216
ville944,30.026351,52.873027
ville945,36.963616,47.492594
ville946,8.023690,54.165941
ville947,66.974912,47.340668
ville948,54.604195,32.713034
ville949,7.963543,43.274521
ville950,14.876957,37.020411
ville951,2.044330,59.046139
ville952,88.453313,34.830100
ville953,89.495604,52.619806
ville954,81.078712,89.907577
ville955,76.638430,62.092566
ville956,89.753747,91.221607
ville957,61.546614,13.943116
ville958,41.956104,56.245940
ville959,25.513109,98.827959
ville960,1.509113,63.663843
ville961,98.201884,79.066778
ville962,75.341947,72.106237
ville963,89.527574,89.936057
ville964,55.308566,71.060748
ville965,17.985582,83.670203
ville966,45.107427,20.529966
ville967,47.137322,36.967267
ville968,8.849764,37.975175
ville969,48.770886,92.279165
ville970,35.928532,50.833170
ville971,53.095232,71.570848
ville972,91.236999,20.242554
ville973,16.607516,22.518068
ville974,61.166590,26.885426
ville975,63.356522,33.071313
ville976,29.561095,33.318970
ville977,91.926365,6.412128
ville978,68.635120,50.464111
ville979,50.306276,97.577981
ville980,93.131325,58.186624
ville981,42.596501,19.393740
ville982,50.585799,95.531440
ville983,96.910715,78.393410
ville984,58.046507,87.636512
ville985,6.865009,80.213588
ville986,49.780582,62.236327
ville987,5.955857,0.096336
ville988,19.125533,42.841289
ville989,33.539966,6.212429
ville990,12.289619,51.634904
ville991,27.838146,75.717491
ville992,83.876603,14.066555
ville993,16.592764,74.586516
ville994,75.576003,5.883610
ville995,85.827319,99.757333
ville996,21.497407,6.921911
ville997,36.560693,75.571630
ville998,32.384611,88.151309
ville999,59.055535,46.378488
ville1000,83.241926,47.050049
ville1001,70.171836,78.055557
ville1002,79.744817,71.131176
ville1003,1.668365,40.208561
ville1004,85.291638,96.567451
ville1005,9.148527,59.289167
ville1006,73.035429,6.462019
ville1007,7.149192,56.470654
ville1008,2.284123,89.252207
ville1009,61.840770,57.826141
ville1010,83.959875,13.613125
ville1011,95.788572,18.525382
ville1012,56.092148,40.730222
ville1013,52.842847,29.729580
ville1014,65.059026,47.047440
ville1015,26.330864,42.827715
ville1016,5.411477,50.687180
ville1017,99.434553,96.534507
ville1018,55.464990,0.082970
ville1019,94.471952,90.093976
ville1020,9.447954,91.770606
ville1021,88.569874,93.879112
ville1022,26.243094,67.679201
ville1023,84.335985,34.896442
ville1024,4.509041,83.451217
ville1025,64.605451,23.822552
ville1026,85.631857,14.617705
ville1027,79.772285,32.796176
ville1028,5.330469,89.196331
ville1029,22.733592,83.474815
ville1030,61.215323,45.928274
ville1031,16.499945,14.568071
ville1032,45.572108,30.418457
ville1033,43.006216,5.474822
ville1034,15.325408,74.138802
ville1035,50.844407,41.940827
ville1036,99.476069,94.298372
ville1037,72.735788,70.385929
ville1038,76.308653,19.529076
ville1039,25.184629,78.051516
ville1040,11.834628,4.589679
ville1041,38.727146,87.148848
ville1042,10.695889,65.811764
ville1043,98.309172,82.254429
ville1044,50.192345,82.734651
ville1045,21.272605,28.668583
ville1046,32.879371,3.591949
ville1047,69.887325,96.278553
ville1048,53.639298,15.681552
ville1049,59.845406,21.746210
ville1050,88.543180,45.227799
ville1051,43.615114,39.221178
ville1052,90.333394,33.351447
ville1053,37.777271,22.599952
ville1054,37.392145,49.780125
ville1055,54.556311,27.924353
ville1056,24.593666,45.751077
ville1057,38.351216,68.890422
ville1058,41.330537,42.342957
ville1059,58.071857,13.699359
ville1060,45.128851,80.590693
ville1061,87.772415,90.980704
ville1062,12.684047,80.776283
ville1063,6.993015,31.597190
ville1064,53.979247,29.209730
ville1065,27.935176,6.498054
ville1066,12.791995,95.052334
ville1067,44.581653,83.846090
ville1068,1.231187,92.564222
ville1069,26.881171,91.841508
ville1070,80.224597,34.808473
ville1071,26.008493,24.741064
ville1072,23.055218,89.045537
ville1073,88.340783,43.538663
ville1074,54.302743,66.197846
ville1075,87.203579,30.553330
ville1076,9.819373,34.203253
ville1077,54.074801,35.183833
